# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue May 02 21:10:47 PDT 2023 [seed=1683087046578]
# -save_state saved_state -save_every 100000 -threads 1 -beagle_GPU -beagle_cuda -beagle_scaling dynamic infile.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7222000	-24926.12597105869	-223.29116214717197	-24702.834808911517	0.9074050986072392	19.949164292165587	4.344038793243685	1.0	1.0	-24702.834808911517	0.0	-221.8223576342755
7223000	-24911.29281772669	-225.35508096836955	-24685.937736758322	0.9420941865564079	20.478494060150226	4.756254271249218	1.0	1.0	-24685.937736758322	0.0	-223.79562052771334
7224000	-24913.949264748746	-223.21257938809012	-24690.736685360655	0.9351419675591826	20.076698668581532	3.8752371497420475	1.0	1.0	-24690.736685360655	0.0	-221.857972527224
7225000	-24919.864152334878	-221.56641500329928	-24698.297737331577	0.9656466431595603	19.67959858055448	5.182265559254435	1.0	1.0	-24698.297737331577	0.0	-219.92117267599338
7226000	-24921.110067690337	-223.05168872150912	-24698.058378968828	0.941917056132254	20.05050060472824	4.107688325921971	1.0	1.0	-24698.058378968828	0.0	-221.63882830234982
7227000	-24916.333734684744	-225.29483104930208	-24691.038903635443	0.9660072325143607	20.45327519427768	4.9833013005921885	1.0	1.0	-24691.038903635443	0.0	-223.68873846612897
7228000	-24918.630221124742	-225.23258596138345	-24693.397635163357	0.9549062281627964	20.17855355531669	5.4906244637630355	1.0	1.0	-24693.397635163357	0.0	-223.52954396665424
7229000	-24910.664500553503	-223.18056731360758	-24687.483933239895	0.913902335371448	19.982284237828342	4.722240250269779	1.0	1.0	-24687.483933239895	0.0	-221.62828399731654
7230000	-24925.18862553719	-225.00674079629346	-24700.181884740898	0.9111667923745548	20.07425423309835	4.920214333173489	1.0	1.0	-24700.181884740898	0.0	-223.41338870308496
7231000	-24924.916336087746	-222.63223741227068	-24702.284098675475	0.9204220944168836	19.745579517758987	4.2962635316053674	1.0	1.0	-24702.284098675475	0.0	-221.174491713462
7232000	-24924.52646754788	-222.71692421825276	-24701.809543329626	0.9106986651509096	19.941796597665316	4.154097980025705	1.0	1.0	-24701.809543329626	0.0	-221.29282890616662
7233000	-24941.56871663429	-225.4237096690557	-24716.145006965235	0.8892583456497434	20.39481699124955	4.129797234666933	1.0	1.0	-24716.145006965235	0.0	-224.0054813590103
7234000	-24928.878861088528	-225.25472680243848	-24703.62413428609	0.9427900656963764	20.344171081829863	3.8294062778042774	1.0	1.0	-24703.62413428609	0.0	-223.91201703011265
7235000	-24916.090528629546	-222.09789977772746	-24693.992628851818	0.9793528328154594	20.197672720241805	4.179387993043694	1.0	1.0	-24693.992628851818	0.0	-220.66773495505768
7236000	-24926.51922125751	-221.0903660152524	-24705.42885524226	0.9575415631126559	19.921245634432072	4.6824914364035735	1.0	1.0	-24705.42885524226	0.0	-219.54653568876932
7237000	-24926.289488457478	-220.43569873858686	-24705.85378971889	0.9703573725501788	19.662812270504688	4.6535324398281865	1.0	1.0	-24705.85378971889	0.0	-218.89807214290744
7238000	-24928.018921446535	-221.98181802614243	-24706.037103420393	0.9215635640284252	19.95679985681871	5.190467772762578	1.0	1.0	-24706.037103420393	0.0	-220.33499420339936
7239000	-24922.76122115309	-220.3747829580482	-24702.38643819504	1.0028483368948296	20.201280464425846	4.167688384383228	1.0	1.0	-24702.38643819504	0.0	-218.9474214202157
7240000	-24928.84973628607	-223.649905020797	-24705.199831265272	0.951186758708059	20.558544977207983	4.809380372312079	1.0	1.0	-24705.199831265272	0.0	-222.07933676570258
7241000	-24930.611680329202	-221.76852842762128	-24708.84315190158	0.8778758393744832	19.675310656401592	4.775195157874618	1.0	1.0	-24708.84315190158	0.0	-220.2050935837647
7242000	-24916.548107861017	-224.31136119693127	-24692.236746664086	0.9677969330281802	20.633602561004032	4.16415218426201	1.0	1.0	-24692.236746664086	0.0	-222.88484849923304
7243000	-24920.88486296107	-220.41571107543277	-24700.469151885638	0.9239384453010752	19.913960914313176	4.18083217544489	1.0	1.0	-24700.469151885638	0.0	-218.98520076367623
7244000	-24911.89854595025	-224.64882703801547	-24687.249718912237	0.9786879298267086	20.538363224436445	4.847017248583327	1.0	1.0	-24687.249718912237	0.0	-223.07046352254844
7245000	-24915.37071670009	-222.00804097001938	-24693.36267573007	0.9423441587237044	20.051084170645026	4.68647488244018	1.0	1.0	-24693.36267573007	0.0	-220.46336029438547
7246000	-24915.266683768798	-222.7654340685867	-24692.50124970021	0.9783936281805694	20.043562538296598	3.815824001017914	1.0	1.0	-24692.50124970021	0.0	-221.42627743739084
7247000	-24908.5457003577	-224.63542173806374	-24683.910278619634	0.9868446336694419	20.663576394915868	4.013106766084119	1.0	1.0	-24683.910278619634	0.0	-223.24585604207826
7248000	-24913.55575386316	-220.81086710154895	-24692.744886761608	0.9456682609204655	19.90791575262232	4.288669781861827	1.0	1.0	-24692.744886761608	0.0	-219.35489049085004
7249000	-24917.713019157665	-222.6079411538946	-24695.10507800377	0.9916665587239691	20.336004532318377	4.239446065206301	1.0	1.0	-24695.10507800377	0.0	-221.16350853818403
7250000	-24923.99750704976	-223.8659236460885	-24700.131583403672	1.0335115306057807	20.75818649488256	4.038480576439926	1.0	1.0	-24700.131583403672	0.0	-222.4700551197975
7251000	-24928.082013310668	-224.34227032831782	-24703.73974298235	0.8591709466011779	19.575900104491986	5.8994692415403085	1.0	1.0	-24703.73974298235	0.0	-222.56740794051368
7252000	-24932.508477149215	-222.58464888640705	-24709.923828262807	0.9249116395105019	20.105535767901397	4.378802325689468	1.0	1.0	-24709.923828262807	0.0	-221.10787364103408
7253000	-24922.324531247803	-220.39786059603696	-24701.926670651766	0.9391055005021601	19.53037456809549	4.370471360160261	1.0	1.0	-24701.926670651766	0.0	-218.92298973000933
7254000	-24922.654198097905	-224.26041437144667	-24698.39378372646	1.0002067693561727	20.608120501730017	4.334820060548101	1.0	1.0	-24698.39378372646	0.0	-222.79373427059974
7255000	-24913.892044211992	-224.10392964028796	-24689.788114571704	0.9408172669605538	20.258146010024817	3.907234948733498	1.0	1.0	-24689.788114571704	0.0	-222.7410996906933
7256000	-24925.281537280673	-223.93327613398867	-24701.348261146682	1.065845415730757	20.657368587909403	4.823615037293405	1.0	1.0	-24701.348261146682	0.0	-222.3597524793042
7257000	-24923.907405327725	-221.69393517469067	-24702.213470153034	0.9897505291605923	20.048950571420562	4.669548291221363	1.0	1.0	-24702.213470153034	0.0	-220.15287283333663
7258000	-24933.382847738525	-222.66014347815948	-24710.722704260366	0.9902608715114349	20.199020242033594	4.936974460456315	1.0	1.0	-24710.722704260366	0.0	-221.0633907919858
7259000	-24926.443312092913	-225.0281989549574	-24701.415113137955	0.9521946657029269	20.450091868385154	4.425248289692761	1.0	1.0	-24701.415113137955	0.0	-223.5408725674066
7260000	-24931.28951899538	-226.69957684524422	-24704.589942150138	0.9409554324148732	20.302534236758056	3.471622803766769	1.0	1.0	-24704.589942150138	0.0	-225.45495469381592
7261000	-24934.362879249697	-225.6021081945452	-24708.760771055153	0.9994617423094253	20.84165766699389	4.139466326656222	1.0	1.0	-24708.760771055153	0.0	-224.18154132162192
7262000	-24922.908963997324	-227.38116879391495	-24695.52779520341	0.9174082180857013	20.642451201496037	5.401200348658055	1.0	1.0	-24695.52779520341	0.0	-225.69454757825824
7263000	-24921.794204408077	-223.93007556672154	-24697.864128841356	0.9097100203457887	20.300430491710543	4.407113873749892	1.0	1.0	-24697.864128841356	0.0	-222.4468555419058
7264000	-24915.11881903987	-221.8676281853121	-24693.25119085456	0.9642057956268459	20.00248500543224	4.676635787553998	1.0	1.0	-24693.25119085456	0.0	-220.3250491826915
7265000	-24920.78197625661	-222.90670610172472	-24697.875270154887	0.9070515830976089	20.03643816086974	4.180236925023755	1.0	1.0	-24697.875270154887	0.0	-221.47633817616665
7266000	-24917.13226995991	-221.23883966949643	-24695.893430290416	0.9915649122050115	20.3593094283381	4.14660350343677	1.0	1.0	-24695.893430290416	0.0	-219.8165501032597
7267000	-24919.717354356882	-223.66170472196438	-24696.055649634916	0.9686022176839916	20.205989084689126	5.311653885681162	1.0	1.0	-24696.055649634916	0.0	-221.9918014689761
7268000	-24926.941588392077	-222.32192470454606	-24704.619663687532	0.9361249570375327	19.94278503730735	4.601047773930311	1.0	1.0	-24704.619663687532	0.0	-220.79564065004686
7269000	-24929.729614979686	-222.22840409386708	-24707.501210885817	0.9316995987573837	19.92849835585177	4.787962087496486	1.0	1.0	-24707.501210885817	0.0	-220.66229922443654
7270000	-24938.161042302232	-223.82583876806888	-24714.335203534163	0.9428528795295252	20.28159083094464	5.03477911811062	1.0	1.0	-24714.335203534163	0.0	-222.20946911215347
7271000	-24928.027599250683	-223.10337559128402	-24704.9242236594	1.0424069540749041	20.553336744653706	4.926632362697313	1.0	1.0	-24704.9242236594	0.0	-221.50871992737297
7272000	-24933.079640492702	-221.33656105360734	-24711.743079439097	0.9728502723421467	20.123002777715197	4.495421395002829	1.0	1.0	-24711.743079439097	0.0	-219.83350164257993
7273000	-24920.55202922045	-220.84291323073035	-24699.709115989717	0.9994586909796958	20.070252652495363	3.9946011670717763	1.0	1.0	-24699.709115989717	0.0	-219.4579694895191
7274000	-24922.790441505924	-225.58175000362826	-24697.208691502296	0.9597632602897819	20.261642415884857	3.4079684130899377	1.0	1.0	-24697.208691502296	0.0	-224.35563366316367
7275000	-24914.253626246697	-223.2254159508664	-24691.02821029583	0.9667500792910403	20.387084633587037	4.693782195171892	1.0	1.0	-24691.02821029583	0.0	-221.6791772552018
7276000	-24923.652191506295	-221.3339700770345	-24702.31822142926	0.9412974888623445	20.022517271161266	3.7402819023888094	1.0	1.0	-24702.31822142926	0.0	-220.01480909347833
7277000	-24918.5049057607	-222.8398958355779	-24695.66500992512	0.9939400198842451	20.486901740441397	4.604272321437105	1.0	1.0	-24695.66500992512	0.0	-221.31291119758887
7278000	-24913.017436810514	-222.83212771003608	-24690.185309100478	0.9266743505266538	20.167323786305573	4.09468781892435	1.0	1.0	-24690.185309100478	0.0	-221.42243723033195
7279000	-24917.087743256994	-222.82714934317104	-24694.260593913823	0.9274329677166104	20.158843782358858	4.89548672621264	1.0	1.0	-24694.260593913823	0.0	-221.238835638789
7280000	-24920.33448369474	-227.1988403867678	-24693.13564330797	0.961062198821432	19.955851437152347	6.34080042861661	1.0	1.0	-24693.13564330797	0.0	-225.35183537571717
7281000	-24928.09156196599	-226.00859948571883	-24702.08296248027	0.9587917062308794	20.603543288892286	3.7652133193130743	1.0	1.0	-24702.08296248027	0.0	-224.6827949675559
7282000	-24925.224609424095	-222.04853039279848	-24703.176079031295	0.9358154264836149	20.028519851729616	4.142659515610974	1.0	1.0	-24703.176079031295	0.0	-220.62719241613354
7283000	-24925.317685027767	-220.2215656675003	-24705.096119360267	0.9481806749371953	19.730563460349362	4.149753807423664	1.0	1.0	-24705.096119360267	0.0	-218.79851665852976
7284000	-24921.123507475157	-223.0862215310437	-24698.037285944112	0.9196179616607582	19.976411095082295	5.004368429612251	1.0	1.0	-24698.037285944112	0.0	-221.47591031412853
7285000	-24931.47137723736	-225.5920080411697	-24705.87936919619	0.9668518827375219	20.44907073568276	5.3466861371601375	1.0	1.0	-24705.87936919619	0.0	-223.91553108579257
7286000	-24915.10189294159	-221.72995903710847	-24693.371933904484	0.8999937937540677	19.945680373541496	4.25755076067887	1.0	1.0	-24693.371933904484	0.0	-220.28126498097566
7287000	-24919.827835666707	-222.78373415775894	-24697.04410150895	0.9116035446522597	20.197745531945934	4.8512624834155895	1.0	1.0	-24697.04410150895	0.0	-221.20449518082435
7288000	-24914.209614632768	-222.33492780679876	-24691.87468682597	1.0117554897694048	20.375222569029273	4.4754884504102534	1.0	1.0	-24691.87468682597	0.0	-220.8363123100988
7289000	-24908.18287739286	-223.74320188233534	-24684.439675510526	0.9738084423423565	20.5246425284818	4.42199837369796	1.0	1.0	-24684.439675510526	0.0	-222.25661016767538
7290000	-24921.940916198255	-222.25250653239596	-24699.688409665858	0.9357528117082878	20.09853518388628	4.7707037565439245	1.0	1.0	-24699.688409665858	0.0	-220.69001270031885
7291000	-24928.246988849758	-222.33268457795504	-24705.914304271802	0.9487269857392308	19.931121309036186	5.061754454186847	1.0	1.0	-24705.914304271802	0.0	-220.7109714246762
7292000	-24921.583368364194	-224.0682084932698	-24697.515159870924	1.0060519945776007	20.458754950564973	4.02464059717743	1.0	1.0	-24697.515159870924	0.0	-222.6757728790128
7293000	-24930.355547224946	-223.49489962833118	-24706.860647596615	1.007374804148176	20.350489644835413	4.7995112748773865	1.0	1.0	-24706.860647596615	0.0	-221.92638553333498
7294000	-24929.30167880009	-224.43096912815827	-24704.87070967193	0.9146177938109018	20.31561726120702	4.6039618090386805	1.0	1.0	-24704.87070967193	0.0	-222.90405193250274
7295000	-24922.42555813755	-224.96592189449555	-24697.459636243057	0.9034850524138675	20.297186633275167	4.779863980104955	1.0	1.0	-24697.459636243057	0.0	-223.40150980444204
7296000	-24919.586616057713	-222.44734543946265	-24697.139270618252	0.8842828505742879	19.584843612265903	4.6817780440330585	1.0	1.0	-24697.139270618252	0.0	-220.90366747774723
7297000	-24922.08964218049	-224.52551610634194	-24697.564126074147	0.9101451656311539	19.966505943527082	4.291287983976936	1.0	1.0	-24697.564126074147	0.0	-223.06892918909656
7298000	-24927.059633125406	-224.29363010908472	-24702.76600301632	0.9181737540554871	20.365122177037914	4.247406092902317	1.0	1.0	-24702.76600301632	0.0	-222.84732164355802
7299000	-24919.052682018697	-222.2273994386476	-24696.82528258005	0.984592029770074	20.127072505879184	5.013184758910007	1.0	1.0	-24696.82528258005	0.0	-220.6153280450889
7300000	-24922.755144015737	-223.41891735942988	-24699.336226656305	0.9904750848033005	20.247303264371485	4.316691714525741	1.0	1.0	-24699.336226656305	0.0	-221.95642805737646
7301000	-24912.58572130213	-224.08525859535257	-24688.50046270678	0.9408355441884856	20.11408658114211	4.767236570195435	1.0	1.0	-24688.50046270678	0.0	-222.5234917937207
7302000	-24923.318698899053	-222.46005702020088	-24700.85864187885	0.8681562352728256	19.897391239579918	4.509959747457655	1.0	1.0	-24700.85864187885	0.0	-220.9537687919018
7303000	-24914.384103355464	-222.27731647498354	-24692.10678688048	0.9206591293862403	19.84655052440715	4.9020415822096775	1.0	1.0	-24692.10678688048	0.0	-220.68766470721067
7304000	-24913.666381328232	-222.64881363025356	-24691.017567697978	0.9077501972024744	20.03849160164014	4.212477828692362	1.0	1.0	-24691.017567697978	0.0	-221.21076259780736
7305000	-24913.81261407567	-222.6864391435147	-24691.126174932153	0.8877304399534924	19.962347160203475	3.992077078889952	1.0	1.0	-24691.126174932153	0.0	-221.30212747691272
7306000	-24917.50799715845	-228.92926731455847	-24688.57872984389	0.9633903814733004	20.604696918030186	5.9966912599062105	1.0	1.0	-24688.57872984389	0.0	-227.13805945412088
7307000	-24925.4806723616	-225.25485401529565	-24700.225818346302	0.9369939081690764	20.390431353047212	4.557866338146536	1.0	1.0	-24700.225818346302	0.0	-223.7379994095738
7308000	-24910.93512888844	-222.89356398448805	-24688.04156490395	0.9008341555344561	19.947410613666587	3.9913598053999353	1.0	1.0	-24688.04156490395	0.0	-221.50943200828817
7309000	-24916.133644787373	-228.2155201299439	-24687.91812465743	0.9090574889099565	20.47977558122506	5.807797655951883	1.0	1.0	-24687.91812465743	0.0	-226.45631869187957
7310000	-24921.515172974046	-223.70507590076187	-24697.810097073285	0.8895493375668087	19.927242292201967	4.736498493355907	1.0	1.0	-24697.810097073285	0.0	-222.14977775252075
7311000	-24924.081544255336	-223.7189494523674	-24700.36259480297	0.9315566543071776	20.254364796721788	4.888278959321237	1.0	1.0	-24700.36259480297	0.0	-222.132109161889
7312000	-24912.40818338424	-222.32722931162473	-24690.080954072615	0.9357339204123324	19.637477378675612	5.030012655101565	1.0	1.0	-24690.080954072615	0.0	-220.7118068115915
7313000	-24926.123897814527	-226.25912485923666	-24699.86477295529	0.9050020902573171	20.544134513748098	5.028331771041322	1.0	1.0	-24699.86477295529	0.0	-224.64403658599159
7314000	-24929.415625231562	-222.7272473057367	-24706.688377925824	0.9165884195653444	20.01625823909103	4.607049001557821	1.0	1.0	-24706.688377925824	0.0	-221.19965978351263
7315000	-24924.31639383932	-225.14380629602965	-24699.17258754329	1.002319810467768	20.710045116449983	4.491283852972969	1.0	1.0	-24699.17258754329	0.0	-223.64166769907325
7316000	-24921.756468623793	-224.22870600709186	-24697.5277626167	0.9598660401475048	20.253744554483177	4.743325792606154	1.0	1.0	-24697.5277626167	0.0	-222.67196747341222
7317000	-24918.41499724401	-223.64752501321212	-24694.767472230797	0.9311724454493134	20.067541776437274	5.089510752267516	1.0	1.0	-24694.767472230797	0.0	-222.0203433066668
7318000	-24917.44169035588	-222.90045151014493	-24694.541238845737	0.9342012111313952	20.266781529499685	4.559256502815843	1.0	1.0	-24694.541238845737	0.0	-221.38329194754044
7319000	-24929.061644053094	-223.9969259819421	-24705.064718071153	0.9640053920778068	20.07532092069043	5.240213636653975	1.0	1.0	-24705.064718071153	0.0	-222.34056371408641
7320000	-24915.045809993087	-220.59129596938627	-24694.454514023702	0.9881061256195002	20.04074563098581	4.72750191962009	1.0	1.0	-24694.454514023702	0.0	-219.0378990417819
7321000	-24918.61795637106	-220.57968598598498	-24698.038270385077	0.8908182229635164	19.58544366270338	4.79825613569036	1.0	1.0	-24698.038270385077	0.0	-219.0114334391469
7322000	-24936.66420376905	-226.12943675250764	-24710.534767016543	0.9808609836282456	20.53744182949658	5.531874798036778	1.0	1.0	-24710.534767016543	0.0	-224.41890997127564
7323000	-24923.090998423486	-221.97215049600547	-24701.11884792748	0.9488993110468458	19.680584594020235	3.842071116217787	1.0	1.0	-24701.11884792748	0.0	-220.62613892162275
7324000	-24925.869371536508	-224.61674867964834	-24701.25262285686	0.9324229113061998	20.364241198365647	4.534373584247406	1.0	1.0	-24701.25262285686	0.0	-223.10506173478458
7325000	-24925.701600891935	-223.06319587830063	-24702.638405013633	0.9262943102004781	20.13202420539093	4.261545242938427	1.0	1.0	-24702.638405013633	0.0	-221.61356405070697
7326000	-24930.822829709254	-223.83469205676334	-24706.98813765249	0.9334470438303732	20.02747877073778	3.4838693460686168	1.0	1.0	-24706.98813765249	0.0	-222.58654849960467
7327000	-24929.61400923752	-220.16379053952824	-24709.45021869799	0.9396528707059668	19.759211149861407	4.257607392884224	1.0	1.0	-24709.45021869799	0.0	-218.71508318189137
7328000	-24925.3305381263	-220.04828012641943	-24705.282257999883	0.9698332368323165	19.865424142176973	4.5149369838937	1.0	1.0	-24705.282257999883	0.0	-218.54088889670354
7329000	-24919.533220167807	-221.36101227881966	-24698.172207888987	0.9766122707759057	19.86584771694572	3.8859249078408458	1.0	1.0	-24698.172207888987	0.0	-220.00365125181827
7330000	-24928.070251063746	-225.31852980637183	-24702.751721257373	0.9462485358534514	20.487201168070236	4.722703929385474	1.0	1.0	-24702.751721257373	0.0	-223.76614830440445
7331000	-24923.88216909857	-225.0010402333947	-24698.881128865178	0.9495902537361929	20.26691236487381	4.165533125758316	1.0	1.0	-24698.881128865178	0.0	-223.57419596458482
7332000	-24921.785584789115	-223.07303001647557	-24698.71255477264	0.8778057202245271	19.53863877893856	4.90434242350702	1.0	1.0	-24698.71255477264	0.0	-221.48290899493125
7333000	-24926.539958188856	-225.31451271202283	-24701.225445476834	0.8757517168701652	20.014521640012074	4.263095323507721	1.0	1.0	-24701.225445476834	0.0	-223.86451721382645
7334000	-24913.262693892466	-225.97365688528546	-24687.28903700718	0.9589427157349841	20.4901273319167	5.132163895603888	1.0	1.0	-24687.28903700718	0.0	-224.3381295030319
7335000	-24920.517894895842	-227.94837770746736	-24692.569517188374	0.9221466587693895	20.616892957713272	3.945783860511941	1.0	1.0	-24692.569517188374	0.0	-226.57573007569252
7336000	-24921.975316644504	-225.48880831711213	-24696.48650832739	1.0004217215773143	20.61542668494483	4.697606784024521	1.0	1.0	-24696.48650832739	0.0	-223.94175513296827
7337000	-24917.094689992045	-228.0609605852882	-24689.033729406758	0.9778974772273663	20.812359532691104	3.8267580669053323	1.0	1.0	-24689.033729406758	0.0	-226.71894259827033
7338000	-24912.551761155613	-224.22190158839564	-24688.329859567217	1.0046521261562884	20.509456918612802	4.716369593528939	1.0	1.0	-24688.329859567217	0.0	-222.67086223866218
7339000	-24918.15896691394	-222.44828016902053	-24695.71068674492	0.9418868685791185	19.830190299519156	4.861385935915457	1.0	1.0	-24695.71068674492	0.0	-220.8669565997629
7340000	-24923.904835390527	-223.59712919225709	-24700.30770619827	0.9407529015301419	19.99979395423226	5.009694696130205	1.0	1.0	-24700.30770619827	0.0	-221.98575421791332
7341000	-24923.807397323162	-224.49053629547694	-24699.316861027684	1.0137539702682095	20.68668099868395	4.388860896841272	1.0	1.0	-24699.316861027684	0.0	-223.01146657886133
7342000	-24920.163713150443	-224.47424641225493	-24695.68946673819	0.9830556055766181	20.66109711284995	4.527400086776981	1.0	1.0	-24695.68946673819	0.0	-222.96409856980097
7343000	-24921.71224885234	-224.3685565377946	-24697.343692314542	0.9491841314400684	20.501615879673224	4.387869746580956	1.0	1.0	-24697.343692314542	0.0	-222.88971267982836
7344000	-24916.813768698637	-223.58244760045721	-24693.23132109818	0.9157103875665651	20.048454972134458	4.937303644466925	1.0	1.0	-24693.23132109818	0.0	-221.98562823922998
7345000	-24916.62940054038	-224.76233742298575	-24691.867063117395	0.9098357146607603	20.4495404191097	4.425202541644937	1.0	1.0	-24691.867063117395	0.0	-223.27502137345022
7346000	-24920.409388651213	-224.0517810454512	-24696.35760760576	0.9790592959103892	20.220679944585232	3.74455000628465	1.0	1.0	-24696.35760760576	0.0	-222.7314795942371
7347000	-24923.54322276179	-221.07331289486805	-24702.469909866923	0.9367726173738926	19.636827453033803	3.609648458572213	1.0	1.0	-24702.469909866923	0.0	-219.78970250716188
7348000	-24932.96783359953	-222.25644474780475	-24710.711388851727	0.8944665919937353	20.147362720956185	4.621480062869324	1.0	1.0	-24710.711388851727	0.0	-220.72572973408697
7349000	-24927.187601712627	-224.8866443073405	-24702.300957405285	0.9713576361845871	20.601549751830937	4.947194409386777	1.0	1.0	-24702.300957405285	0.0	-223.28782367742627
7350000	-24930.632341225853	-224.0949590662491	-24706.537382159604	0.8757675435901063	20.12102979303366	5.088810218620537	1.0	1.0	-24706.537382159604	0.0	-222.4679150118077
7351000	-24919.634071681463	-222.83793744487656	-24696.796134236585	0.9444283440292657	20.238143909020515	4.62094653638161	1.0	1.0	-24696.796134236585	0.0	-221.30733788276288
7352000	-24926.516574943435	-222.2855789040557	-24704.23099603938	0.8754482192127425	19.901678799398482	4.032646140072499	1.0	1.0	-24704.23099603938	0.0	-220.8911561331316
7353000	-24923.076191719203	-223.1544216609155	-24699.92177005829	0.905192195074914	20.10829776694481	4.433083532694212	1.0	1.0	-24699.92177005829	0.0	-221.6653262619522
7354000	-24927.539641282932	-222.29516580794316	-24705.24447547499	0.8968750745513693	19.63488020536998	3.5601916025524143	1.0	1.0	-24705.24447547499	0.0	-221.02535144358583
7355000	-24924.662177393857	-224.61909257607724	-24700.04308481778	0.858507004156446	20.34570719707654	4.950369395530446	1.0	1.0	-24700.04308481778	0.0	-223.01963037692127
7356000	-24925.567061093767	-223.10090713682985	-24702.466153956935	0.8369037167658504	19.985164159003837	4.452031817216749	1.0	1.0	-24702.466153956935	0.0	-221.60754655671775
7357000	-24928.647412232505	-222.8683301595096	-24705.779082072997	0.8598879623494105	20.043862333218858	4.654855952964321	1.0	1.0	-24705.779082072997	0.0	-221.33041919384277
7358000	-24933.504196632766	-223.89114380152498	-24709.613052831242	0.9327640643934024	20.58649395208473	4.771984747339168	1.0	1.0	-24709.613052831242	0.0	-222.32838149357707
7359000	-24923.050983337096	-220.08440743491093	-24702.966575902185	0.9446217902653753	19.74217001560746	4.715890543360901	1.0	1.0	-24702.966575902185	0.0	-218.53346966214025
7360000	-24909.21143652563	-223.4798599802621	-24685.731576545368	0.8799856514436508	20.08133247374113	5.311690220015739	1.0	1.0	-24685.731576545368	0.0	-221.80994988680357
7361000	-24911.495384378177	-220.47586178658273	-24691.019522591596	0.8873013827567298	19.722903605337216	3.7541286943300904	1.0	1.0	-24691.019522591596	0.0	-219.1530055670854
7362000	-24923.971892805646	-222.5076023918152	-24701.46429041383	0.9227906728944547	20.362360310271708	4.462990377637166	1.0	1.0	-24701.46429041383	0.0	-221.0117833622006
7363000	-24913.229957458156	-220.79561878181747	-24692.43433867634	0.9151231517970926	19.8208907908831	4.653057510975222	1.0	1.0	-24692.43433867634	0.0	-219.25809424905387
7364000	-24911.315584863656	-223.8024182580866	-24687.51316660557	0.8598298512096525	19.806911895075253	5.168943229901654	1.0	1.0	-24687.51316660557	0.0	-222.159749994734
7365000	-24921.083585406912	-224.88022068132454	-24696.20336472559	0.8611362843858792	20.28084153032456	4.187274378863794	1.0	1.0	-24696.20336472559	0.0	-223.44817066529924
7366000	-24914.266641159393	-221.09351677858888	-24693.173124380803	0.8264758369657892	19.397222736230024	4.238787328648917	1.0	1.0	-24693.173124380803	0.0	-219.64923955764704
7367000	-24935.52482194242	-224.03410982580152	-24711.490712116618	0.94168427835873	20.12961602786687	4.994570350283867	1.0	1.0	-24711.490712116618	0.0	-222.4257584333598
7368000	-24925.3169607176	-224.44418371229466	-24700.872777005305	0.8545435735455422	20.19717152652675	4.7396706773026205	1.0	1.0	-24700.872777005305	0.0	-222.88821605636366
7369000	-24927.350704549455	-223.88158918200554	-24703.46911536745	0.8733845109453302	20.22168787379762	4.129680774952808	1.0	1.0	-24703.46911536745	0.0	-222.46338907222025
7370000	-24932.32105576569	-225.51419698205405	-24706.806858783635	0.8719918463748115	20.430301957991993	4.608678496532081	1.0	1.0	-24706.806858783635	0.0	-223.98625582632863
7371000	-24920.10892960855	-224.56689407253066	-24695.54203553602	0.8694631865081277	20.335450910835878	4.861731125351379	1.0	1.0	-24695.54203553602	0.0	-222.98549949940997
7372000	-24917.258621716144	-224.20005694398986	-24693.058564772153	0.9007190489754568	20.367583110583716	3.9271556258135494	1.0	1.0	-24693.058564772153	0.0	-222.8321415394839
7373000	-24925.547112204007	-226.15938291147467	-24699.38772929253	0.9206367752836139	20.238137764647927	5.579794870998545	1.0	1.0	-24699.38772929253	0.0	-224.44023089722697
7374000	-24913.480743757133	-224.05205485011155	-24689.42868890702	0.838001366398611	19.832317666941176	5.341993482632775	1.0	1.0	-24689.42868890702	0.0	-222.37645595544834
7375000	-24916.125472693264	-221.17515403570937	-24694.950318657553	0.898233181096	19.877956998691513	4.426950603564823	1.0	1.0	-24694.950318657553	0.0	-219.68744304001464
7376000	-24915.776276490713	-222.41166564162617	-24693.364610849087	0.9131260936989579	20.0683657792993	4.3370685452892515	1.0	1.0	-24693.364610849087	0.0	-220.94446697212743
7377000	-24917.699257004948	-223.35731337072534	-24694.341943634223	0.9497826827299012	20.265284733902867	4.576417935962823	1.0	1.0	-24694.341943634223	0.0	-221.83639678865865
7378000	-24914.50591772175	-221.7062204101149	-24692.799697311635	0.8778930457995394	19.517585844758468	5.2571587836262665	1.0	1.0	-24692.799697311635	0.0	-220.04662968450577
7379000	-24915.221127285633	-222.11949828860637	-24693.101628997025	0.8765051852315432	20.058548732230513	3.9179028306245116	1.0	1.0	-24693.101628997025	0.0	-220.753941770151
7380000	-24921.70339370836	-222.43910945442067	-24699.264284253943	0.8309445350924941	19.86721453062377	3.7728900488627186	1.0	1.0	-24699.264284253943	0.0	-221.11126815543145
7381000	-24911.532522407702	-224.0953981610296	-24687.437124246673	0.8533766803063899	19.89062584354769	3.628783865636623	1.0	1.0	-24687.437124246673	0.0	-222.80650059212627
